hour,price_usd_mwh,charge_mw,discharge_mw,soc_mwh
6641,39.86,0.0,1.0,1.8433
6642,36.8,0.0,0.0,0.765
6643,30.67,0.3379,0.0,0.765
6644,34.08,0.0,0.0,1.0783
6645,39.42,0.0,1.0,1.0783
6646,27.88,1.0,0.0,0.0
6647,36.24,0.0,0.86,0.9274
6648,20.17,1.0,0.0,0.0
6649,14.91,1.0,0.0,0.9274
6650,33.98,0.0,0.5906,1.8547
6651,21.36,1.0,0.0,1.2179
6652,19.49,1.0,0.0,2.1453
6653,19.29,1.0,0.0,3.0726
6654,36.3,0.0,0.0,4.0
6655,55.42,0.0,1.0,4.0
6656,31.24,1.0,0.0,2.9217
6657,33.14,0.0,0.0,3.849
6658,49.08,0.0,1.0,3.849
6659,16.4,1.0,0.0,2.7707
6660,57.11,0.0,1.0,3.6981
6661,66.89,0.0,1.0,2.6197
6662,11.92,1.0,0.0,1.5414
6663,33.81,0.0,0.0,2.4688
6664,30.83,1.0,0.0,2.4688
6665,39.38,0.0,1.0,3.3961
6666,38.62,0.0,0.0094,2.3178
6667,58.5,0.0,1.0,2.3076
6668,40.18,0.0,1.0,1.2293
6669,28.36,1.0,0.0,0.151
6670,34.44,0.0,0.0,1.0783
6671,41.81,0.0,1.0,1.0783
6672,18.62,1.0,0.0,0.0
6673,14.94,1.0,0.0,0.9274
6674,51.06,0.0,1.0,1.8547
6675,20.07,1.0,0.0,0.7764
6676,24.82,1.0,0.0,1.7038
6677,24.52,1.0,0.0,2.6311
6678,37.79,0.0,1.0,3.5585
6679,63.47,0.0,1.0,2.4802
6680,43.91,0.0,1.0,1.4018
6681,20.93,1.0,0.0,0.3235
6682,20.7,1.0,0.0,1.2509
6683,26.79,0.0,0.0,2.1782
6684,26.03,0.9645,0.0,2.1782
6685,15.51,1.0,0.0,3.0726
6686,40.81,0.0,0.86,4.0
6687,23.83,1.0,0.0,3.0726
6688,66.63,0.0,1.0,4.0
6689,81.42,0.0,1.0,2.9217
6690,40.85,0.0,0.5694,1.8433
6691,51.16,0.0,1.0,1.2293
6692,27.06,1.0,0.0,0.151
6693,48.36,0.0,1.0,1.0783
6694,30.62,0.0,0.0,0.0
6695,23.78,1.0,0.0,0.0
6696,25.38,1.0,0.0,0.9274
6697,22.5,1.0,0.0,1.8547
6698,22.61,1.0,0.0,2.7821
6699,34.92,0.0,0.5906,3.7094
6700,19.71,1.0,0.0,3.0726
6701,51.55,0.0,1.0,4.0
6702,19.55,1.0,0.0,2.9217
6703,59.87,0.0,1.0,3.849
6704,25.03,1.0,0.0,2.7707
6705,35.48,0.0,1.0,3.6981
6706,28.21,0.4884,0.0,2.6197
6707,27.22,1.0,0.0,3.0726
6708,37.72,0.0,0.2894,4.0
6709,47.73,0.0,1.0,3.6879
6710,46.31,0.0,1.0,2.6096
6711,30.15,1.0,0.0,1.5312
6712,41.99,0.0,1.0,2.4586
6713,32.63,0.0,0.0,1.3803
6714,31.38,0.0,0.0,1.3803
6715,29.28,1.0,0.0,1.3803
6716,35.61,0.0,0.0,2.3076
6717,42.28,0.0,1.0,2.3076
6718,18.6,1.0,0.0,1.2293
6719,34.11,0.0,0.0,2.1567
6720,47.58,0.0,1.0,2.1567
6721,39.09,0.0,1.0,1.0783
6722,20.57,1.0,0.0,0.0
6723,15.31,1.0,0.0,0.9274
6724,30.37,0.8017,0.0,1.8547
6725,12.44,1.0,0.0,2.5982
6726,45.69,0.0,1.0,3.5255
6727,31.45,0.0,0.0,2.4472
6728,67.58,0.0,1.0,2.4472
6729,19.32,1.0,0.0,1.3689
6730,46.03,0.0,1.0,2.2962
6731,29.53,1.0,0.0,1.2179
6732,25.29,1.0,0.0,2.1453
6733,17.42,1.0,0.0,3.0726
6734,37.48,0.0,0.0,4.0
6735,43.86,0.0,0.4294,4.0
6736,73.29,0.0,1.0,3.5369
6737,60.85,0.0,1.0,2.4586
6738,35.94,0.0,0.0,1.3803
6739,790.21,0.0,1.0,1.3803
6740,25.62,1.0,0.0,0.3019
6741,64.66,0.0,1.0,1.2293
6742,27.57,1.0,0.0,0.151
6743,58.01,0.0,1.0,1.0783
6744,33.53,0.0,0.0,0.0
6745,29.53,0.6389,0.0,0.0
6746,22.6,1.0,0.0,0.5925
6747,31.35,0.0,0.0,1.5198
6748,25.63,1.0,0.0,1.5198
6749,24.52,1.0,0.0,2.4472
6750,39.39,0.0,1.0,3.3746
6751,32.12,0.0,0.0,2.2962
6752,26.83,1.0,0.0,2.2962
6753,43.49,0.0,1.0,3.2236
6754,32.53,0.0,0.0,2.1453
6755,36.18,0.0,0.0,2.1453
6756,24.14,1.0,0.0,2.1453
6757,18.37,1.0,0.0,3.0726
6758,55.66,0.0,1.0,4.0
6759,59.29,0.0,1.0,2.9217
6760,53.28,0.0,1.0,1.8433
6761,37.21,0.3379,0.0,0.765
6762,39.7,0.0,0.0,1.0783
6763,70.46,0.0,1.0,1.0783
6764,36.42,0.3256,0.0,0.0
6765,30.84,1.0,0.0,0.3019
6766,69.48,0.0,1.0,1.2293
6767,33.87,1.0,0.0,0.151
6768,51.64,0.0,1.0,1.0783
6769,16.08,1.0,0.0,0.0
6770,30.07,0.1628,0.0,0.9274
6771,51.19,0.0,1.0,1.0783
6772,25.96,1.0,0.0,0.0
6773,25.35,1.0,0.0,0.9274
6774,20.45,1.0,0.0,1.8547
6775,49.18,0.0,1.0,2.7821
6776,27.01,1.0,0.0,1.7038
6777,33.99,0.0,0.0,2.6311
6778,21.53,1.0,0.0,2.6311
6779,52.41,0.0,1.0,3.5585
6780,42.26,0.0,1.0,2.4802
6781,27.65,0.4528,0.0,1.4018
6782,20.18,1.0,0.0,1.8218
6783,58.87,0.0,1.0,2.7491
6784,34.29,0.0,0.0,1.6708
6785,28.85,0.0,0.0,1.6708
6786,23.72,1.0,0.0,1.6708
6787,34.53,0.0,1.0,2.5982
6788,24.7,1.0,0.0,1.5198
6789,30.84,0.0,0.0,2.4472
6790,46.67,0.0,1.0,2.4472
6791,30.1,0.0,0.0,1.3689
6792,31.39,0.0,0.0,1.3689
6793,20.3,1.0,0.0,1.3689
6794,25.58,1.0,0.0,2.2962
6795,48.42,0.0,1.0,3.2236
6796,22.67,1.0,0.0,2.1453
6797,31.71,0.0,0.0,3.0726
6798,17.73,1.0,0.0,3.0726
6799,57.14,0.0,1.0,4.0
6800,29.83,1.0,0.0,2.9217
6801,50.59,0.0,1.0,3.849
6802,31.66,0.0,0.0,2.7707
6803,37.52,0.0,1.0,2.7707
6804,35.56,0.0,0.0,1.6924
6805,23.79,1.0,0.0,1.6924
6806,44.15,0.0,1.0,2.6197
6807,26.28,1.0,0.0,1.5414
6808,51.01,0.0,1.0,2.4688
6809,36.94,0.0,0.2894,1.3904
6810,49.52,0.0,1.0,1.0783
6811,36.71,0.0,0.0,0.0
6812,-19.2,1.0,0.0,0.0
6813,26.25,1.0,0.0,0.9274
6814,39.1,0.0,1.0,1.8547
6815,34.75,0.0,0.72,0.7764
6816,22.87,1.0,0.0,0.0
6817,25.56,0.3133,0.0,0.9274
6818,26.12,0.0,0.0,1.2179
6819,19.86,1.0,0.0,1.2179
6820,24.4,1.0,0.0,2.1453
6821,19.44,1.0,0.0,3.0726
6822,69.5,0.0,1.0,4.0
6823,48.48,0.0,1.0,2.9217
6824,38.67,0.0,0.7094,1.8433
6825,52.62,0.0,1.0,1.0783
6826,16.48,1.0,0.0,0.0
6827,12.34,1.0,0.0,0.9274
6828,24.38,1.0,0.0,1.8547
6829,17.15,1.0,0.0,2.7821
6830,27.65,0.3133,0.0,3.7094
6831,36.73,0.0,0.0,4.0
6832,53.46,0.0,1.0,4.0
6833,28.34,1.0,0.0,2.9217
6834,50.24,0.0,1.0,3.849
6835,43.24,0.0,1.0,2.7707
6836,46.11,0.0,1.0,1.6924
6837,31.78,1.0,0.0,0.6141
6838,57.99,0.0,1.0,1.5414
6839,32.9,0.6634,0.0,0.4631
6840,51.26,0.0,1.0,1.0783
6841,19.7,1.0,0.0,0.0
6842,32.22,0.0,0.0,0.9274
6843,24.06,1.0,0.0,0.9274
6844,22.69,1.0,0.0,1.8547
6845,34.37,0.0,1.0,2.7821
6846,27.46,0.4761,0.0,1.7038
6847,13.14,1.0,0.0,2.1453
6848,11.99,1.0,0.0,3.0726
6849,54.34,0.0,1.0,4.0
6850,50.53,0.0,1.0,2.9217
6851,58.28,0.0,1.0,1.8433
6852,27.78,0.4884,0.0,0.765
6853,17.62,1.0,0.0,1.2179
6854,25.85,1.0,0.0,2.1453
6855,34.21,0.0,0.0,3.0726
6856,27.15,1.0,0.0,3.0726
6857,74.94,0.0,1.0,4.0
6858,95.37,0.0,1.0,2.9217
6859,50.71,0.0,1.0,1.8433
6860,40.55,0.0,0.5694,0.765
6861,24.15,1.0,0.0,0.151
6862,61.22,0.0,1.0,1.0783
6863,34.93,0.0,0.0,0.0
6864,24.82,1.0,0.0,0.0
6865,30.66,0.0,0.0,0.9274
6866,20.18,1.0,0.0,0.9274
6867,25.79,1.0,0.0,1.8547
6868,15.32,1.0,0.0,2.7821
6869,40.19,0.0,1.0,3.7094
6870,29.31,0.0,0.0,2.6311
6871,49.9,0.0,1.0,2.6311
6872,32.56,0.0,0.0,1.5528
6873,33.09,0.0,0.0,1.5528
6874,21.43,1.0,0.0,1.5528
6875,39.16,0.0,1.0,2.4802
6876,20.51,1.0,0.0,1.4018
6877,23.29,1.0,0.0,2.3292
6878,29.87,0.0,0.0,3.2565
6879,35.44,0.0,0.1706,3.2565
6880,21.19,1.0,0.0,3.0726
6881,38.7,0.0,1.0,4.0
6882,57.36,0.0,1.0,2.9217
6883,37.46,0.0,0.0,1.8433
6884,37.52,0.0,0.7094,1.8433
6885,40.1,0.0,1.0,1.0783
6886,33.99,0.0,0.0,0.0
6887,23.64,1.0,0.0,0.0
6888,27.04,0.1628,0.0,0.9274
6889,36.58,0.0,1.0,1.0783
6890,17.1,1.0,0.0,0.0
6891,21.42,1.0,0.0,0.9274
6892,15.6,1.0,0.0,1.8547
6893,38.08,0.0,1.0,2.7821
6894,29.35,0.0,0.3106,1.7038
6895,24.63,0.0,0.0,1.3689
6896,35.97,0.0,1.0,1.3689
6897,22.71,1.0,0.0,0.2906
6898,22.75,1.0,0.0,1.2179
6899,17.95,1.0,0.0,2.1453
6900,19.13,1.0,0.0,3.0726
6901,44.28,0.0,1.0,4.0
6902,23.03,1.0,0.0,2.9217
6903,39.88,0.0,0.72,3.849
6904,28.65,1.0,0.0,3.0726
6905,54.58,0.0,1.0,4.0
6906,30.23,1.0,0.0,2.9217
6907,43.23,0.0,1.0,3.849
6908,41.23,0.0,0.4294,2.7707
6909,85.33,0.0,1.0,2.3076
6910,44.17,0.0,1.0,1.2293
6911,27.47,1.0,0.0,0.151
6912,34.71,0.0,0.0,1.0783
6913,54.44,0.0,1.0,1.0783
6914,13.92,1.0,0.0,0.0
6915,18.14,1.0,0.0,0.9274
6916,23.22,1.0,0.0,1.8547
6917,23.6,0.3133,0.0,2.7821
6918,26.9,0.0,0.0,3.0726
6919,20.95,1.0,0.0,3.0726
6920,56.77,0.0,1.0,4.0
6921,20.97,1.0,0.0,2.9217
6922,30.36,0.0,0.58,3.849
6923,43.04,0.0,1.0,3.2236
6924,27.41,0.0,0.0,2.1453
6925,19.49,1.0,0.0,2.1453
6926,18.52,1.0,0.0,3.0726
6927,31.16,0.0,0.0,4.0
6928,29.37,0.0,0.0,4.0
6929,44.83,0.0,1.0,4.0
6930,26.44,1.0,0.0,2.9217
6931,56.52,0.0,1.0,3.849
6932,42.02,0.0,0.5694,2.7707
6933,40.26,0.0,0.0,2.1567
6934,58.49,0.0,1.0,2.1567
6935,1654.56,0.0,1.0,1.0783
6936,21.13,1.0,0.0,0.0
6937,21.2,1.0,0.0,0.9274
6938,22.96,0.3133,0.0,1.8547
6939,23.53,0.0,0.0,2.1453
6940,18.81,1.0,0.0,2.1453
6941,13.42,1.0,0.0,3.0726
6942,24.77,0.0,0.0,4.0
6943,37.41,0.0,0.0,4.0
6944,36.33,0.0,0.0,4.0
6945,52.37,0.0,0.72,4.0
6946,64.39,0.0,1.0,3.2236
6947,38.83,1.0,0.0,2.1453
6948,44.82,0.0,0.0,3.0726
6949,35.81,1.0,0.0,3.0726
6950,1139.02,0.0,1.0,4.0
6951,64.38,0.0,1.0,2.9217
6952,53.26,0.0,0.7094,1.8433
6953,53.27,0.0,1.0,1.0783
6954,40.07,0.0,0.0,0.0
6955,41.79,0.0,0.0,0.0
6956,35.76,1.0,0.0,0.0
6957,46.69,0.0,0.86,0.9274
6958,27.38,1.0,0.0,0.0
6959,31.45,1.0,0.0,0.9274
6960,11.91,1.0,0.0,1.8547
6961,46.82,0.0,1.0,2.7821
6962,22.68,1.0,0.0,1.7038
6963,28.41,1.0,0.0,2.6311
6964,41.8,0.0,0.6,3.5585
6965,30.17,1.0,0.0,2.9115
6966,49.83,0.0,1.0,3.8388
6967,21.3,1.0,0.0,2.7605
6968,79.94,0.0,1.0,3.6879
6969,50.21,0.0,1.0,2.6096
6970,34.85,0.0,0.0,1.5312
6971,48.88,0.0,1.0,1.5312
6972,18.3,1.0,0.0,0.4529
6973,24.69,1.0,0.0,1.3803
6974,48.95,0.0,1.0,2.3076
6975,17.48,1.0,0.0,1.2293
6976,46.33,0.0,1.0,2.1567
6977,49.99,0.0,1.0,1.0783
6978,-5.21,1.0,0.0,0.0
6979,24.3,1.0,0.0,0.9274
6980,70.51,0.0,1.0,1.8547
6981,30.8,0.0,0.3106,0.7764
6982,30.04,0.0,0.0,0.4415
6983,21.86,1.0,0.0,0.4415
6984,18.51,1.0,0.0,1.3689
6985,29.43,0.0,0.0,2.2962
6986,16.55,1.0,0.0,2.2962
6987,31.31,0.0,1.0,3.2236
6988,19.85,1.0,0.0,2.1453
6989,17.72,1.0,0.0,3.0726
6990,24.92,0.0,0.0,4.0
6991,36.91,0.0,1.0,4.0
6992,31.27,0.0,0.0,2.9217
6993,34.64,0.0,0.2894,2.9217
6994,41.22,0.0,1.0,2.6096
6995,43.24,0.0,1.0,1.5312
6996,24.66,1.0,0.0,0.4529
6997,18.9,1.0,0.0,1.3803
6998,30.24,0.0,0.0,2.3076
6999,39.51,0.0,1.0,2.3076
7000,22.78,1.0,0.0,1.2293
7001,30.3,0.0,0.0,2.1567
7002,33.3,0.0,0.0,2.1567
7003,39.22,0.0,1.0,2.1567
7004,30.67,0.0,0.0,1.0783
7005,47.86,0.0,1.0,1.0783
7006,19.98,1.0,0.0,0.0
7007,19.24,1.0,0.0,0.9274
7008,24.04,0.0,0.0,1.8547
7009,23.97,0.0,0.0,1.8547
7010,14.65,1.0,0.0,1.8547
7011,19.49,1.0,0.0,2.7821
7012,21.7,0.3133,0.0,3.7094
7013,23.55,0.0,0.0,4.0
7014,31.54,0.0,0.0,4.0
7015,25.96,0.0,0.0,4.0
7016,57.65,0.0,1.0,4.0
7017,40.51,0.0,1.0,2.9217
7018,24.29,1.0,0.0,1.8433
7019,30.53,0.3256,0.0,2.7707
7020,28.63,1.0,0.0,3.0726
7021,41.56,0.0,0.86,4.0
7022,23.81,1.0,0.0,3.0726
7023,43.72,0.0,0.0,4.0
7024,38.44,0.0,0.0,4.0
7025,69.58,0.0,1.0,4.0
7026,67.12,0.0,1.0,2.9217
7027,45.07,0.0,1.0,1.8433
7028,36.43,0.0,0.0,0.765
7029,44.51,0.0,0.5694,0.765
7030,32.81,1.0,0.0,0.151
7031,60.07,0.0,1.0,1.0783
7032,27.71,0.3133,0.0,0.0
7033,22.06,1.0,0.0,0.2906
7034,20.7,1.0,0.0,1.2179
7035,15.72,1.0,0.0,2.1453
7036,30.26,0.0,0.0,3.0726
7037,20.23,1.0,0.0,3.0726
7038,43.81,0.0,1.0,4.0
7039,20.76,1.0,0.0,2.9217
7040,35.84,0.0,0.44,3.849
7041,50.94,0.0,1.0,3.3746
7042,15.13,1.0,0.0,2.2962
7043,59.71,0.0,1.0,3.2236
7044,23.56,1.0,0.0,2.1453
7045,-6.59,1.0,0.0,3.0726
7046,35.79,0.0,0.0,4.0
7047,42.99,0.0,0.0,4.0
7048,41.59,0.0,0.0,4.0
7049,58.38,0.0,1.0,4.0
7050,51.1,0.0,0.7094,2.9217
7051,77.73,0.0,1.0,2.1567
7052,47.83,0.0,0.0,1.0783
7053,73.96,0.0,1.0,1.0783
7054,47.79,0.0,0.0,0.0
7055,17.69,1.0,0.0,0.0
7056,-16.2,1.0,0.0,0.9274
7057,20.74,1.0,0.0,1.8547
7058,40.94,0.0,1.0,2.7821
7059,24.21,1.0,0.0,1.7038
7060,36.02,0.0,0.0,2.6311
7061,21.13,1.0,0.0,2.6311
7062,37.05,0.0,0.4506,3.5585
7063,29.8,1.0,0.0,3.0726
7064,59.44,0.0,1.0,4.0
7065,39.62,0.0,1.0,2.9217
7066,44.5,0.0,1.0,1.8433
7067,13.78,1.0,0.0,0.765
7068,26.48,1.0,0.0,1.6924
7069,31.22,0.8262,0.0,2.6197
7070,31.61,0.0,0.0,3.3859
7071,46.56,0.0,1.0,3.3859
7072,33.16,0.0,0.0,2.3076
7073,41.79,0.0,1.0,2.3076
7074,64.28,0.0,1.0,1.2293
7075,18.86,1.0,0.0,0.151
7076,48.84,0.0,1.0,1.0783
7077,-19.44,1.0,0.0,0.0
7078,25.27,1.0,0.0,0.9274
7079,37.35,0.0,0.72,1.8547
7080,41.23,0.0,1.0,1.0783
7081,36.4,0.0,0.0,0.0
7082,23.08,1.0,0.0,0.0
7083,32.51,0.0,0.0,0.9274
7084,33.59,0.0,0.4506,0.9274
7085,26.02,1.0,0.0,0.4415
7086,23.3,1.0,0.0,1.3689
7087,26.01,1.0,0.0,2.2962
7088,45.75,0.0,1.0,3.2236
7089,33.4,0.0,0.0,2.1453
7090,22.18,1.0,0.0,2.1453
7091,16.26,1.0,0.0,3.0726
7092,36.42,0.0,0.86,4.0
7093,22.28,1.0,0.0,3.0726
7094,32.74,0.0,0.0,4.0
7095,51.21,0.0,1.0,4.0
7096,23.79,1.0,0.0,2.9217
7097,40.34,0.0,0.4294,3.849
7098,39.95,0.0,0.0,3.3859
7099,47.71,0.0,1.0,3.3859
7100,61.17,0.0,1.0,2.3076
7101,23.24,1.0,0.0,1.2293
7102,42.36,0.0,1.0,2.1567
7103,47.52,0.0,1.0,1.0783
7104,25.08,1.0,0.0,0.0
7105,24.06,1.0,0.0,0.9274
7106,27.95,0.0,0.0,1.8547
7107,26.93,0.8017,0.0,1.8547
7108,30.32,0.0,0.0,2.5982
7109,32.58,0.0,0.0,2.5982
7110,21.01,1.0,0.0,2.5982
7111,45.85,0.0,1.0,3.5255
7112,51.22,0.0,1.0,2.4472
7113,36.1,0.0,1.0,1.3689
7114,18.92,1.0,0.0,0.2906
7115,28.1,0.0,0.0,1.2179
7116,29.07,0.0,0.0,1.2179
7117,18.03,1.0,0.0,1.2179
7118,25.65,1.0,0.0,2.1453
7119,20.22,1.0,0.0,3.0726
7120,46.41,0.0,1.0,4.0
7121,43.34,0.0,1.0,2.9217
7122,23.79,1.0,0.0,1.8433
7123,47.13,0.0,1.0,2.7707
7124,38.78,0.0,0.5694,1.6924
7125,44.24,0.0,1.0,1.0783
7126,30.19,0.0,0.0,0.0
7127,24.96,0.0,0.0,0.0
7128,20.4,1.0,0.0,0.0
7129,20.87,1.0,0.0,0.9274
7130,24.25,0.3133,0.0,1.8547
7131,25.09,0.0,0.0,2.1453
7132,23.08,1.0,0.0,2.1453
7133,23.03,1.0,0.0,3.0726
7134,26.14,0.0,0.0,4.0
7135,77.81,0.0,1.0,4.0
7136,25.94,1.0,0.0,2.9217
7137,27.76,0.1628,0.0,3.849
7138,100.89,0.0,1.0,4.0
7139,33.83,0.0,0.0,2.9217
7140,16.72,1.0,0.0,2.9217
7141,36.07,0.0,0.72,3.849
7142,21.11,1.0,0.0,3.0726
7143,45.41,0.0,1.0,4.0
7144,34.78,1.0,0.0,2.9217
7145,34.98,0.1628,0.0,3.849
7146,74.16,0.0,1.0,4.0
7147,50.7,0.0,1.0,2.9217
7148,55.49,0.0,1.0,1.8433
7149,42.9,0.0,0.7094,0.765
7150,29.57,1.0,0.0,0.0
7151,40.84,0.0,0.72,0.9274
7152,40.7,0.0,0.0,0.151
7153,26.35,1.0,0.0,0.151
7154,45.16,0.0,1.0,1.0783
7155,32.01,0.0,0.0,0.0
7156,26.52,1.0,0.0,0.0
7157,29.11,0.0,0.0,0.9274
7158,30.95,0.0,0.0,0.9274
7159,20.83,1.0,0.0,0.9274
7160,32.85,0.0,0.0,1.8547
7161,-13.34,1.0,0.0,1.8547
7162,27.48,0.0,0.0,2.7821
7163,32.79,0.0,0.0,2.7821
7164,27.24,0.6389,0.0,2.7821
7165,35.13,0.0,1.0,3.3746
7166,36.54,0.0,1.0,2.2962
7167,-9.41,1.0,0.0,1.2179
7168,23.15,1.0,0.0,2.1453
7169,-13.82,1.0,0.0,3.0726
7170,40.1,0.0,1.0,4.0
7171,40.34,0.0,1.0,2.9217
7172,34.94,0.0,0.0,1.8433
7173,30.99,0.3379,0.0,1.8433
7174,59.18,0.0,1.0,2.1567
7175,53.45,0.0,1.0,1.0783
7176,31.08,0.0,0.0,0.0
7177,24.16,1.0,0.0,0.0
7178,29.8,0.0,0.0,0.9274
7179,24.34,0.8017,0.0,0.9274
7180,22.99,1.0,0.0,1.6708
7181,29.94,0.0,0.0,2.5982
7182,25.23,0.0,0.0,2.5982
7183,35.19,0.0,1.0,2.5982
7184,-15.83,1.0,0.0,1.5198
7185,41.51,0.0,1.0,2.4472
7186,25.54,0.0,0.0,1.3689
7187,37.27,0.0,1.0,1.3689
7188,19.65,1.0,0.0,0.2906
7189,21.89,1.0,0.0,1.2179
7190,24.03,1.0,0.0,2.1453
7191,22.61,1.0,0.0,3.0726
7192,53.21,0.0,1.0,4.0
7193,28.95,0.0,0.0,2.9217
7194,32.93,0.0,0.5694,2.9217
7195,64.27,0.0,1.0,2.3076
7196,32.19,0.0,0.0,1.2293
7197,34.36,0.0,1.0,1.2293
7198,24.14,1.0,0.0,0.151
7199,43.95,0.0,1.0,1.0783
7200,35.71,-0.0,0.0,0.0
7201,32.43,0.0,0.0,0.0
7202,28.9,0.0,0.0,0.0
7203,24.29,1.0,0.0,0.0
7204,20.41,1.0,0.0,0.9274
7205,19.96,1.0,0.0,1.8547
7206,46.15,0.0,1.0,2.7821
7207,42.02,0.0,1.0,1.7038
7208,26.49,0.4884,0.0,0.6254
7209,34.02,0.0,1.0,1.0783
7210,28.5,0.0,0.0,0.0
7211,19.55,1.0,0.0,0.0
7212,28.66,0.0,0.0,0.9274
7213,23.08,0.3133,0.0,0.9274
7214,20.68,1.0,0.0,1.2179
7215,19.57,1.0,0.0,2.1453
7216,21.53,1.0,0.0,3.0726
7217,35.61,0.0,0.0,4.0
7218,40.74,0.0,1.0,4.0
7219,30.43,0.0,0.0,2.9217
7220,49.27,0.0,1.0,2.9217
7221,35.79,0.0,0.7094,1.8433
7222,42.02,0.0,1.0,1.0783
7223,30.74,0.0,0.0,0.0
7224,20.12,1.0,0.0,0.0
7225,26.01,1.0,0.0,0.9274
7226,15.36,1.0,0.0,1.8547
7227,28.54,0.0,0.0,2.7821
7228,17.63,1.0,0.0,2.7821
7229,36.54,0.0,1.0,3.7094
7230,26.05,1.0,0.0,2.6311
7231,46.54,0.0,1.0,3.5585
7232,22.75,1.0,0.0,2.4802
7233,26.41,0.6389,0.0,3.4075
7234,36.11,0.0,0.72,4.0
7235,43.62,0.0,1.0,3.2236
7236,-3.14,1.0,0.0,2.1453
7237,27.03,1.0,0.0,3.0726
7238,54.8,0.0,1.0,4.0
7239,867.25,0.0,1.0,2.9217
7240,54.56,0.0,1.0,1.8433
7241,29.11,1.0,0.0,0.765
7242,48.53,0.0,0.5694,1.6924
7243,881.01,0.0,1.0,1.0783
7244,26.44,1.0,0.0,0.0
7245,43.04,0.0,0.86,0.9274
7246,21.65,1.0,0.0,0.0
7247,37.98,0.0,0.86,0.9274
7248,36.33,0.0,0.0,0.0
7249,20.93,1.0,0.0,0.0
7250,16.99,1.0,0.0,0.9274
7251,19.98,1.0,0.0,1.8547
7252,17.43,1.0,0.0,2.7821
7253,25.53,0.3133,0.0,3.7094
7254,30.34,0.0,0.0,4.0
7255,28.78,0.0,0.0,4.0
7256,60.44,0.0,1.0,4.0
7257,25.98,1.0,0.0,2.9217
7258,51.33,0.0,1.0,3.849
7259,20.08,1.0,0.0,2.7707
7260,27.52,0.3256,0.0,3.6981
7261,40.23,0.0,0.0,4.0
7262,42.72,0.0,0.86,4.0
7263,28.24,1.0,0.0,3.0726
7264,45.03,0.0,1.0,4.0
7265,46.82,0.0,1.0,2.9217
7266,34.61,1.0,0.0,1.8433
7267,51.09,0.0,1.0,2.7707
7268,75.01,0.0,1.0,1.6924
7269,43.03,0.0,0.5694,0.6141
7270,41.71,0.0,0.0,0.0
7271,41.31,0.0,0.0,0.0
7272,15.83,1.0,0.0,0.0
7273,29.25,0.0,0.0,0.9274
7274,16.68,1.0,0.0,0.9274
7275,19.15,1.0,0.0,1.8547
7276,51.98,0.0,1.0,2.7821
7277,24.16,1.0,0.0,1.7038
7278,22.55,1.0,0.0,2.6311
7279,47.86,0.0,1.0,3.5585
7280,-9.27,1.0,0.0,2.4802
7281,28.53,0.0,0.0,3.4075
7282,48.75,0.0,1.0,3.4075
7283,29.29,0.0,0.0,2.3292
7284,15.51,1.0,0.0,2.3292
7285,32.11,0.0,0.1706,3.2565
7286,24.98,1.0,0.0,3.0726
7287,55.98,0.0,1.0,4.0
7288,29.93,0.3379,0.0,2.9217
7289,58.27,0.0,1.0,3.235
7290,77.71,0.0,1.0,2.1567
7291,30.52,0.0,0.0,1.0783
7292,36.46,0.0,0.0,1.0783
7293,41.73,0.0,1.0,1.0783
7294,-17.29,1.0,0.0,0.0
7295,-14.4,1.0,0.0,0.9274
7296,24.36,0.0,0.0,1.8547
7297,22.81,1.0,0.0,1.8547
7298,24.18,0.0,0.0,2.7821
7299,24.1,0.0,0.0,2.7821
7300,25.79,0.0,0.0,2.7821
7301,21.37,1.0,0.0,2.7821
7302,24.02,0.3133,0.0,3.7094
7303,30.62,0.0,1.0,4.0
7304,33.0,0.0,1.0,2.9217
7305,28.56,0.0,0.0,1.8433
7306,35.2,0.0,1.0,1.8433
7307,15.26,1.0,0.0,0.765
7308,20.71,1.0,0.0,1.6924
7309,24.03,0.4884,0.0,2.6197
7310,21.23,1.0,0.0,3.0726
7311,57.66,0.0,1.0,4.0
7312,37.19,0.0,0.7094,2.9217
7313,42.83,0.0,1.0,2.1567
7314,35.18,0.0,0.0,1.0783
7315,40.81,0.0,1.0,1.0783
7316,25.46,1.0,0.0,0.0
7317,34.26,0.0,0.0,0.9274
7318,24.56,1.0,0.0,0.9274
7319,29.53,0.3133,0.0,1.8547
7320,10.74,1.0,0.0,2.1453
7321,16.72,1.0,0.0,3.0726
7322,39.62,0.0,1.0,4.0
7323,31.38,0.0,0.0,2.9217
7324,38.57,0.0,0.1494,2.9217
7325,42.77,0.0,1.0,2.7605
7326,36.86,0.0,0.0,1.6822
7327,27.19,1.0,0.0,1.6822
7328,23.28,1.0,0.0,2.6096
7329,49.67,0.0,1.0,3.5369
7330,32.1,0.0,0.0,2.4586
7331,68.84,0.0,1.0,2.4586
7332,-3.92,1.0,0.0,1.3803
7333,52.77,0.0,1.0,2.3076
7334,27.07,1.0,0.0,1.2293
7335,51.95,0.0,1.0,2.1567
7336,66.8,0.0,1.0,1.0783
7337,28.1,1.0,0.0,0.0
7338,35.1,0.0,0.44,0.9274
7339,28.54,0.0,0.0,0.4529
7340,25.28,1.0,0.0,0.4529
7341,45.84,0.0,1.0,1.3803
7342,31.77,0.0,0.0,0.3019
